"포인트 wkt","시설물 id","시군구 코드","시군구명","읍면동 코드","읍면동명","시설코드","안심귀갓길 아이디","안심귀갓길 명","설치대수","비고","관리기관","전화번호","조성년월","시설물 최종점검일(사용안함)","세부위치설명","데이터 기준일자","이미지명"
"POINT(127.03942221134069257 37.51960703654864204)","1168010800_06_P15","1168000000","서울특별시 강남구","1168010800","논현동","302","1168010800_06","강남안심06","1","방범용 CCTV","강남도시관제센터","02-3423-6771","","","논현동 104-35 앞","20221107","1168010800_06_P15_302.jpeg"
"POINT(127.03942221134069257 37.51960703654864204)","1168010800_06_P16","1168000000","서울특별시 강남구","1168010800","논현동","301","1168010800_06","강남안심06","1","","강남도시관제센터","02-3423-6771","","","논현동 104-35 앞","20221107","1168010800_06_P16_301.jpeg"
"POINT(127.0393992267267862 37.51960933276581756)","1168010800_06_P17","1168000000","서울특별시 강남구","1168010800","논현동","305","1168010800_06","강남안심06","1","","","","","","논현동 104-35 앞","20221107","1168010800_06_P17_305.jpeg"
"POINT(127.0393992267267862 37.51960933276581756)","1168010800_06_P18","1168000000","서울특별시 강남구","1168010800","논현동","307","1168010800_06","강남안심06","1","","논현2파출소","02-511-5069","","","논현동 104-35 앞","20221107","1168010800_06_P18_307.jpeg"
"POINT(127.03931034877759032 37.5199755300173976)","1168010800_06_P19","1168000000","서울특별시 강남구","1168010800","논현동","305","1168010800_06","강남안심06","1","","","","","","논현동 103-7 앞","20221107","1168010800_06_P19_305.jpeg"
"POINT(127.03931906817413733 37.52016547656796774)","1168010800_06_P20","1168000000","서울특별시 강남구","1168010800","논현동","305","1168010800_06","강남안심06","1","","","","","","영동이용원 앞","20221107","1168010800_06_P20_305.jpeg"
"POINT(127.03928749363772965 37.52022498931192729)","1168010800_06_P21","1168000000","서울특별시 강남구","1168010800","논현동","302","1168010800_06","강남안심06","1","방범용 CCTV","U-강남도시관제센터","02-3423-6963","","","영동이용원 앞","20221107","1168010800_06_P21_302.jpeg"
"POINT(127.03928749363772965 37.52022498931192729)","1168010800_06_P22","1168000000","서울특별시 강남구","1168010800","논현동","305","1168010800_06","강남안심06","1","","","","","","영동이용원 앞","20221107","1168010800_06_P22_305.jpeg"
"POINT(127.03914965770934486 37.52037836776521829)","1168010800_06_P23","1168000000","서울특별시 강남구","1168010800","논현동","305","1168010800_06","강남안심06","1","","","","","","에이원빌딩 앞","20221107","1168010800_06_P23_305.jpeg"
"POINT(127.03914965770934486 37.52037836776521829)","1168010800_06_P24","1168000000","서울특별시 강남구","1168010800","논현동","307","1168010800_06","강남안심06","1","","논현2파출소","02-511-5069","","","에이원빌딩 앞","20221107","1168010800_06_P24_307.jpeg"
"POINT(127.03917838309716615 37.52036462695516406)","1168010800_06_P25","1168000000","서울특별시 강남구","1168010800","논현동","304","1168010800_06","강남안심06","1","","","","","","에이원빌딩 앞","20221107","1168010800_06_P25_304.jpeg"
"POINT(127.03910662455044189 37.52050425213298723)","1168010800_06_P26","1168000000","서울특별시 강남구","1168010800","논현동","305","1168010800_06","강남안심06","1","","","","","","시오 앞","20221107","1168010800_06_P26_305.jpeg"
"POINT(127.03898897086915554 37.52079264800262592)","1168010800_06_P27","1168000000","서울특별시 강남구","1168010800","논현동","305","1168010800_06","강남안심06","2","","","","","","빈트윈 앞","20221107","1168010800_06_P27_305.jpeg"
"POINT(127.03885984807310194 37.52112910700697768)","1168010800_06_P28","1168000000","서울특별시 강남구","1168010800","논현동","305","1168010800_06","강남안심06","1","","","","","","운선제한복 앞","20221107","1168010800_06_P28_305.jpeg"
"POINT(127.03889719484487841 37.52111765197734172)","1168010800_06_P29","1168000000","서울특별시 강남구","1168010800","논현동","304","1168010800_06","강남안심06","1","","","","","","운선제한복 앞","20221107","1168010800_06_P29_304.jpeg"
"POINT(127.03890871056465528 37.52116113058134772)","1168010800_06_P30","1168000000","서울특별시 강남구","1168010800","논현동","307","1168010800_06","강남안심06","1","","논현2파출소","02-511-5069","","","운선제한복 앞","20221107","1168010800_06_P30_307.jpeg"
"POINT(127.03871057319426541 37.52139233895055526)","1168010800_06_P31","1168000000","서울특별시 강남구","1168010800","논현동","302","1168010800_06","강남안심06","1","방범용 CCTV","강남도시관제센터","02-3423-6771","","","이마트24 앞","20221107","1168010800_06_P31_302.jpeg"
"POINT(127.03871057319426541 37.52139233895055526)","1168010800_06_P32","1168000000","서울특별시 강남구","1168010800","논현동","301","1168010800_06","강남안심06","1","","강남도시관제센터","02-3423-6771","","","이마트24 앞","20221107","1168010800_06_P32_301.jpeg"
"POINT(127.03874505155847885 37.52139003909805837)","1168010800_06_P33","1168000000","서울특별시 강남구","1168010800","논현동","305","1168010800_06","강남안심06","1","","","","","","이마트24 앞","20221107","1168010800_06_P33_305.jpeg"
"POINT(127.03884850562339182 37.52141975622776471)","1168010800_06_P34","1168000000","서울특별시 강남구","1168010800","논현동","305","1168010800_06","강남안심06","1","","","","","","이마트24 앞","20221107","1168010800_06_P34_305.jpeg"
"POINT(127.03868772271945886 37.52165552935015569)","1168010800_06_P35","1168000000","서울특별시 강남구","1168010800","논현동","305","1168010800_06","강남안심06","1","","","","","","유코컴퍼니 앞","20221107","1168010800_06_P35_305.jpeg"
"POINT(127.03861893323939114 37.52198510262367392)","1168010800_06_P36","1168000000","서울특별시 강남구","1168010800","논현동","305","1168010800_06","강남안심06","1","","","","","","325E&C 앞","20221107","1168010800_06_P36_305.jpeg"
"POINT(127.03844370426483579 37.52206983602388135)","1168010800_06_P37","1168000000","서울특별시 강남구","1168010800","논현동","305","1168010800_06","강남안심06","1","","","","","","325E&C 앞","20221107","1168010800_06_P37_305.jpeg"
"POINT(127.03848392841668158 37.52206524583057501)","1168010800_06_P38","1168000000","서울특별시 강남구","1168010800","논현동","305","1168010800_06","강남안심06","1","","","","","","325E&C 앞","20221107","1168010800_06_P38_305.jpeg"
"POINT(127.03856728772268525 37.52212929795144447)","1168010800_06_P39","1168000000","서울특별시 강남구","1168010800","논현동","302","1168010800_06","강남안심06","1","방범용 CCTV","강남도시관제센터","02-3423-6771","","","325E&C 앞","20221107","1168010800_06_P39_302.jpeg"
"POINT(127.03856728772268525 37.52212929795144447)","1168010800_06_P40","1168000000","서울특별시 강남구","1168010800","논현동","301","1168010800_06","강남안심06","1","","강남도시관제센터","02-3423-6771","","","325E&C 앞","20221107","1168010800_06_P40_301.jpeg"
"POINT(127.03844959888382959 37.52235819100175718)","1168010800_06_P41","1168000000","서울특별시 강남구","1168010800","논현동","304","1168010800_06","강남안심06","1","","","","","","아비가일 앞","20221107","1168010800_06_P41_304.jpeg"
"POINT(127.03841225611844834 37.52237880007325543)","1168010800_06_P42","1168000000","서울특별시 강남구","1168010800","논현동","305","1168010800_06","강남안심06","1","","","","","","아비가일 앞","20221107","1168010800_06_P42_305.jpeg"
"POINT(127.03277104105724504 37.51508994343701175)","1168010800_07_P01","1168000000","서울특별시 강남구","1168010800","논현동","305","1168010800_07","강남안심07","1","","","","","","상문빌딩 앞","20221107","1168010800_07_P01_305.jpeg"
"POINT(127.03277104105724504 37.51508994343701175)","1168010800_07_P02","1168000000","서울특별시 강남구","1168010800","논현동","307","1168010800_07","강남안심07","1","","논현2파출소","02-543-0112","","","상문빌딩 앞","20221107","1168010800_07_P02_307.jpeg"
"POINT(127.03258725514845651 37.51529596374568598)","1168010800_07_P03","1168000000","서울특별시 강남구","1168010800","논현동","305","1168010800_07","강남안심07","1","","","","","","이룸빌딩 앞","20221107","1168010800_07_P03_305.jpeg"
"POINT(127.03267056995818507 37.51528678653232163)","1168010800_07_P04","1168000000","서울특별시 강남구","1168010800","논현동","305","1168010800_07","강남안심07","1","","","","","","이룸빌딩 앞","20221107","1168010800_07_P04_305.jpeg"
"POINT(127.03277690927428978 37.51536914485370033)","1168010800_07_P05","1168000000","서울특별시 강남구","1168010800","논현동","302","1168010800_07","강남안심07","1","다목적 CCTV","U-강남 도시관제센터","02-3423-6963","","","동천홍 앞","20221107","1168010800_07_P05_302.jpeg"
"POINT(127.03277690927428978 37.51536914485370033)","1168010800_07_P06","1168000000","서울특별시 강남구","1168010800","논현동","305","1168010800_07","강남안심07","1","","","","","","동천홍 앞","20221107","1168010800_07_P06_305.jpeg"
"POINT(127.03265915051424884 37.51545385380349273)","1168010800_07_P07","1168000000","서울특별시 강남구","1168010800","논현동","304","1168010800_07","강남안심07","1","","","","","","동천홍 앞","20221107","1168010800_07_P07_304.jpeg"
"POINT(127.03262764341027946 37.51567585180473685)","1168010800_07_P08","1168000000","서울특별시 강남구","1168010800","논현동","305","1168010800_07","강남안심07","1","","","","","","사랑채 앞","20221107","1168010800_07_P08_305.jpeg"
"POINT(127.03240651249954851 37.51589790196720742)","1168010800_07_P09","1168000000","서울특별시 강남구","1168010800","논현동","305","1168010800_07","강남안심07","1","","","","","","오피스데이 앞","20221107","1168010800_07_P09_305.jpeg"
"POINT(127.03232040285081439 37.51609016369850735)","1168010800_07_P10","1168000000","서울특별시 강남구","1168010800","논현동","305","1168010800_07","강남안심07","1","","","","","","한국유통 앞","20221107","1168010800_07_P10_305.jpeg"
"POINT(127.03232040285081439 37.51609016369850735)","1168010800_07_P11","1168000000","서울특별시 강남구","1168010800","논현동","307","1168010800_07","강남안심07","1","","논현2파출소","02-543-0112","","","한국유통 앞","20221107","1168010800_07_P11_307.jpeg"
"POINT(127.03225439559514598 37.51626182293076539)","1168010800_07_P12","1168000000","서울특별시 강남구","1168010800","논현동","305","1168010800_07","강남안심07","1","","","","","","제이에스건설 앞","20221107","1168010800_07_P12_305.jpeg"
"POINT(127.03214817241141077 37.51645180146653047)","1168010800_07_P13","1168000000","서울특별시 강남구","1168010800","논현동","302","1168010800_07","강남안심07","1","다목적 CCTV","강남도시관제센터","02-3423-6771","","","논현드림빌 앞","20221107","1168010800_07_P13_302.jpeg"
"POINT(127.03214817241141077 37.51645180146653047)","1168010800_07_P14","1168000000","서울특별시 강남구","1168010800","논현동","307","1168010800_07","강남안심07","1","","논현2파출소","02-543-0112","","","논현드림빌 앞","20221107","1168010800_07_P14_307.jpeg"
"POINT(127.03214817241141077 37.51645180146653047)","1168010800_07_P15","1168000000","서울특별시 강남구","1168010800","논현동","305","1168010800_07","강남안심07","1","","","","","","논현드림빌 앞","20221107","1168010800_07_P15_305.jpeg"
"POINT(127.03264526069160922 37.51654549563575358)","1168010800_07_P16","1168000000","서울특별시 강남구","1168010800","논현동","305","1168010800_07","강남안심07","1","","","","","","손손빌딩 앞","20221107","1168010800_07_P16_305.jpeg"
"POINT(127.03298721114708769 37.51665982808118116)","1168010800_07_P17","1168000000","서울특별시 강남구","1168010800","논현동","305","1168010800_07","강남안심07","1","","","","","","라닉스 앞","20221107","1168010800_07_P17_305.jpeg"
"POINT(127.03301881843000842 37.51666668489659884)","1168010800_07_P18","1168000000","서울특별시 강남구","1168010800","논현동","302","1168010800_07","강남안심07","1","방범용 CCTV","강남도시관제센터","02-3423-6771","","","라닉스 앞","20221107","1168010800_07_P18_302.jpeg"
"POINT(127.03301881843000842 37.51666668489659884)","1168010800_07_P19","1168000000","서울특별시 강남구","1168010800","논현동","301","1168010800_07","강남안심07","1","","강남도시관제센터","02-3423-6771","","","라닉스 앞","20221107","1168010800_07_P19_301.jpeg"
"POINT(127.03308781865065669 37.51676965029110988)","1168010800_07_P20","1168000000","서울특별시 강남구","1168010800","논현동","305","1168010800_07","강남안심07","1","","","","","","라닉스 앞","20221107","1168010800_07_P20_305.jpeg"
"POINT(127.03308781865065669 37.51676965029110988)","1168010800_07_P21","1168000000","서울특별시 강남구","1168010800","논현동","307","1168010800_07","강남안심07","1","","논현2파출소","02-543-0112","","","라닉스 앞","20221107","1168010800_07_P21_307.jpeg"
"POINT(127.03305341188546151 37.51692985834883842)","1168010800_07_P22","1168000000","서울특별시 강남구","1168010800","논현동","305","1168010800_07","강남안심07","1","","","","","","돌담길빌라 앞","20221107","1168010800_07_P22_305.jpeg"
"POINT(127.03305636778840437 37.51711751852734267)","1168010800_07_P23","1168000000","서울특별시 강남구","1168010800","논현동","305","1168010800_07","강남안심07","1","","","","","","논현힐스 앞","20221107","1168010800_07_P23_305.jpeg"
